id,course,chapter,section,problem_type,question,options,answer,analysis_steps,knowledge_points,formula,difficulty,source_file,source_page,remark
Q-0333,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,判断题,询盘属于《远洋运输业务》中“1.3 租船合同的订立程序及常用标准租船合同范本”需要掌握的核心内容。,,正确,询盘是本节的核心关键词之一|理解询盘有助于掌握本节业务规则,询盘|1.3 租船合同的订立程序及常用标准租船合同范本,,简单,远洋运输业务+第2版.docx,103,
Q-0334,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,选择题,在“1.3 租船合同的订立程序及常用标准租船合同范本”中，下列哪项与询盘最直接相关？,A.报盘|B.城市公交票价|C.旅客值机|D.航空餐食,A,询盘与报盘共同构成本节的核心知识链|其余选项与远洋运输业务无直接对应关系,询盘|报盘,,简单,远洋运输业务+第2版.docx,103,
Q-0335,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,判断题,询盘只适用于国内公路客运，与“1.3 租船合同的订立程序及常用标准租船合同范本”无关。,,错误,询盘属于远洋运输业务或国际贸易相关知识|并非国内公路客运概念,询盘|远洋运输业务,,简单,远洋运输业务+第2版.docx,103,
Q-0336,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,简答题,简述“1.3 租船合同的订立程序及常用标准租船合同范本”中询盘的基本含义。,,询盘是本节的核心概念，应从定义、适用对象和业务作用三个方面加以说明。,先说明询盘的定义|再说明其适用对象|最后说明其在业务中的作用,询盘|概念理解,,中等,远洋运输业务+第2版.docx,103,
Q-0337,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,选择题,下列哪项通常属于“1.3 租船合同的订立程序及常用标准租船合同范本”重点关注的内容？,A.询盘|B.旅客座位等级|C.候机楼餐饮|D.地铁运营图,A,询盘是本节直接对应的业务知识|其余选项不属于本教材任务范围,询盘|1.3 租船合同的订立程序及常用标准租船合同范本,,简单,远洋运输业务+第2版.docx,103,
Q-0338,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,判断题,租船合同订立通常经过询盘、报盘、还盘和受盘。,,正确,租船合同订立通常经过询盘、报盘、还盘和受盘|这是本节对应的基本规则或定义,询盘|报盘,,中等,远洋运输业务+第2版.docx,103,
Q-0339,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,简答题,说明询盘与报盘在“1.3 租船合同的订立程序及常用标准租船合同范本”中的关系。,,询盘与报盘共同构成本节的重要知识点，前者侧重概念或规则，后者侧重适用或衔接。,先界定询盘|再说明报盘|最后说明二者在业务处理中的联系,询盘|报盘,,中等,远洋运输业务+第2版.docx,103,
Q-0340,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,选择题,下列哪项不属于“1.3 租船合同的订立程序及常用标准租船合同范本”的常见关注点？,A.询盘|B.报盘|C.还盘|D.旅客安检通道,D,询盘、报盘、还盘均与本节相关|旅客安检通道不属于本节远洋运输知识,询盘|报盘|还盘,,简单,远洋运输业务+第2版.docx,103,
Q-0341,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,综合题,某业务资料同时涉及询盘和报盘，处理时应首先关注什么？,,应先核对询盘的适用条件，再结合报盘判断责任、费用或单证处理要求。,先判断询盘是否适用|再依据报盘核对责任或流程|最后形成业务结论,询盘|报盘|业务处理,,困难,远洋运输业务+第2版.docx,103,
Q-0342,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,判断题,常用标准租船合同范本有GENCON、NYPE等。,,正确,常用标准租船合同范本有GENCON、NYPE等|该表述概括了本节的另一项基本规则,询盘|报盘|还盘,,中等,远洋运输业务+第2版.docx,103,
Q-0343,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,简答题,在业务处理中如何正确把握询盘？,,应结合定义、适用范围、责任划分及单证要求综合把握询盘。,明确询盘的定义|核对其适用范围|结合责任和单证要求进行判断,询盘|业务处理,,中等,远洋运输业务+第2版.docx,103,
Q-0344,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,选择题,下列哪项最能体现“1.3 租船合同的订立程序及常用标准租船合同范本”的实务要求？,A.按照询盘与报盘核对业务条件|B.只看货物颜色|C.忽略合同约定|D.不审任何单据,A,本节强调根据询盘和报盘进行业务核对|其余做法违背实务要求,询盘|报盘|实务要求,,中等,远洋运输业务+第2版.docx,103,
Q-0345,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,综合题,如果询盘与合同或单证约定不一致，应如何处理？,,应及时核对差异原因，必要时更正、补充确认或重新签发，避免责任不清。,先发现差异|再确认原因|最后采取更正或重新确认措施,询盘|单证管理|合同管理,,困难,远洋运输业务+第2版.docx,103,
Q-0346,远洋运输业务,第4章,1.3 租船合同的订立程序及常用标准租船合同范本,判断题,在“1.3 租船合同的订立程序及常用标准租船合同范本”中，忽视报盘不会影响业务结果。,,错误,报盘通常直接关系到责任、流程或费用判断|忽视会导致处理错误,报盘|业务判断,,中等,远洋运输业务+第2版.docx,103,
Q-0347,远洋运输业务,第4章,2.1 航次租船合同的基本概念,判断题,航次租船属于《远洋运输业务》中“2.1 航次租船合同的基本概念”需要掌握的核心内容。,,正确,航次租船是本节的核心关键词之一|理解航次租船有助于掌握本节业务规则,航次租船|2.1 航次租船合同的基本概念,,简单,远洋运输业务+第2版.docx,106,
Q-0348,远洋运输业务,第4章,2.1 航次租船合同的基本概念,选择题,在“2.1 航次租船合同的基本概念”中，下列哪项与航次租船最直接相关？,A.租约|B.城市公交票价|C.旅客值机|D.航空餐食,A,航次租船与租约共同构成本节的核心知识链|其余选项与远洋运输业务无直接对应关系,航次租船|租约,,简单,远洋运输业务+第2版.docx,106,
Q-0349,远洋运输业务,第4章,2.1 航次租船合同的基本概念,判断题,航次租船只适用于国内公路客运，与“2.1 航次租船合同的基本概念”无关。,,错误,航次租船属于远洋运输业务或国际贸易相关知识|并非国内公路客运概念,航次租船|远洋运输业务,,简单,远洋运输业务+第2版.docx,106,
Q-0350,远洋运输业务,第4章,2.1 航次租船合同的基本概念,简答题,简述“2.1 航次租船合同的基本概念”中航次租船的基本含义。,,航次租船是本节的核心概念，应从定义、适用对象和业务作用三个方面加以说明。,先说明航次租船的定义|再说明其适用对象|最后说明其在业务中的作用,航次租船|概念理解,,中等,远洋运输业务+第2版.docx,106,
Q-0351,远洋运输业务,第4章,2.1 航次租船合同的基本概念,选择题,下列哪项通常属于“2.1 航次租船合同的基本概念”重点关注的内容？,A.航次租船|B.旅客座位等级|C.候机楼餐饮|D.地铁运营图,A,航次租船是本节直接对应的业务知识|其余选项不属于本教材任务范围,航次租船|2.1 航次租船合同的基本概念,,简单,远洋运输业务+第2版.docx,106,
Q-0352,远洋运输业务,第4章,2.1 航次租船合同的基本概念,判断题,航次租船以一个或若干航次完成运输任务。,,正确,航次租船以一个或若干航次完成运输任务|这是本节对应的基本规则或定义,航次租船|租约,,中等,远洋运输业务+第2版.docx,106,
Q-0353,远洋运输业务,第4章,2.1 航次租船合同的基本概念,简答题,说明航次租船与租约在“2.1 航次租船合同的基本概念”中的关系。,,航次租船与租约共同构成本节的重要知识点，前者侧重概念或规则，后者侧重适用或衔接。,先界定航次租船|再说明租约|最后说明二者在业务处理中的联系,航次租船|租约,,中等,远洋运输业务+第2版.docx,106,
Q-0354,远洋运输业务,第4章,2.1 航次租船合同的基本概念,选择题,下列哪项不属于“2.1 航次租船合同的基本概念”的常见关注点？,A.航次租船|B.租约|C.运费|D.旅客安检通道,D,航次租船、租约、运费均与本节相关|旅客安检通道不属于本节远洋运输知识,航次租船|租约|运费,,简单,远洋运输业务+第2版.docx,106,
Q-0355,远洋运输业务,第4章,2.1 航次租船合同的基本概念,综合题,某业务资料同时涉及航次租船和租约，处理时应首先关注什么？,,应先核对航次租船的适用条件，再结合租约判断责任、费用或单证处理要求。,先判断航次租船是否适用|再依据租约核对责任或流程|最后形成业务结论,航次租船|租约|业务处理,,困难,远洋运输业务+第2版.docx,106,
Q-0356,远洋运输业务,第4章,2.1 航次租船合同的基本概念,判断题,航次租船通常关注受载期、解约日和运费。,,正确,航次租船通常关注受载期、解约日和运费|该表述概括了本节的另一项基本规则,航次租船|租约|运费,,中等,远洋运输业务+第2版.docx,106,
Q-0357,远洋运输业务,第4章,2.1 航次租船合同的基本概念,简答题,在业务处理中如何正确把握航次租船？,,应结合定义、适用范围、责任划分及单证要求综合把握航次租船。,明确航次租船的定义|核对其适用范围|结合责任和单证要求进行判断,航次租船|业务处理,,中等,远洋运输业务+第2版.docx,106,
Q-0358,远洋运输业务,第4章,2.1 航次租船合同的基本概念,选择题,下列哪项最能体现“2.1 航次租船合同的基本概念”的实务要求？,A.按照航次租船与租约核对业务条件|B.只看货物颜色|C.忽略合同约定|D.不审任何单据,A,本节强调根据航次租船和租约进行业务核对|其余做法违背实务要求,航次租船|租约|实务要求,,中等,远洋运输业务+第2版.docx,106,
Q-0359,远洋运输业务,第4章,2.1 航次租船合同的基本概念,综合题,如果航次租船与合同或单证约定不一致，应如何处理？,,应及时核对差异原因，必要时更正、补充确认或重新签发，避免责任不清。,先发现差异|再确认原因|最后采取更正或重新确认措施,航次租船|单证管理|合同管理,,困难,远洋运输业务+第2版.docx,106,
Q-0360,远洋运输业务,第4章,2.1 航次租船合同的基本概念,判断题,在“2.1 航次租船合同的基本概念”中，忽视租约不会影响业务结果。,,错误,租约通常直接关系到责任、流程或费用判断|忽视会导致处理错误,租约|业务判断,,中等,远洋运输业务+第2版.docx,106,
